time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
1376,4,charger_15_1,,,-0.02,['Discharge During Idle']
1377,1,charger_1_1,,,-0.02,['Discharge During Idle']
1377,2,charger_10_1,EV_3,18.18815118465945,-0.02,['Charging Power Violation']
1377,3,charger_12_1,EV_4,14.308305928361225,-0.02,['Charging Power Violation']
1377,4,charger_15_1,,,-0.02,['Discharge During Idle']
1378,1,charger_1_1,,,-0.02,['Discharge During Idle']
1378,2,charger_10_1,EV_3,17.92469372800599,-0.02,['Charging Power Violation']
1378,3,charger_12_1,EV_4,37.541508360459,-0.02,['Charging Power Violation']
1378,4,charger_15_1,,,-0.02,['Discharge During Idle']
1379,1,charger_1_1,,,-0.02,['Discharge During Idle']
1379,2,charger_10_1,,,-0.02,['Discharge During Idle']
1379,3,charger_12_1,EV_4,37.16193076075074,-0.02,['Charging Power Violation']
1379,4,charger_15_1,,,-0.02,['Discharge During Idle']
1380,1,charger_1_1,,,-0.02,['Discharge During Idle']
1380,2,charger_10_1,,,-0.02,['Discharge During Idle']
1380,3,charger_12_1,EV_4,36.784630626640734,-0.02,['Charging Power Violation']
1380,4,charger_15_1,,,-0.02,['Discharge During Idle']
1381,1,charger_1_1,,,-0.02,['Discharge During Idle']
1381,2,charger_10_1,,,-0.02,['Discharge During Idle']
1381,3,charger_12_1,EV_4,36.40959429333539,-0.02,['Charging Power Violation']
1381,4,charger_15_1,,,-0.02,['Discharge During Idle']
1382,1,charger_1_1,,,-0.02,['Discharge During Idle']
1382,2,charger_10_1,,,-0.02,['Discharge During Idle']
1382,3,charger_12_1,EV_4,36.03680817802987,-0.02,['Charging Power Violation']
1382,4,charger_15_1,,,-0.02,['Discharge During Idle']
1383,1,charger_1_1,,,-0.02,['Discharge During Idle']
1383,2,charger_10_1,EV_3,19.408348841146907,-0.02,['Charging Power Violation']
1383,3,charger_12_1,EV_4,35.66625877941619,-0.02,['Charging Power Violation']
1383,4,charger_15_1,,,-0.02,['Discharge During Idle']
1384,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1384,2,charger_10_1,EV_3,35.022995607326834,-0.0044,['Charging Power Violation']
1384,3,charger_12_1,EV_4,35.29793267719419,-0.0044,['Charging Power Violation']
1384,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1385,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1385,2,charger_10_1,EV_3,34.778905352782864,-0.0044,['Charging Power Violation']
1385,3,charger_12_1,EV_4,35.05219280023101,-0.0044,['Charging Power Violation']
1385,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1386,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1386,2,charger_10_1,EV_3,34.53627963976616,-0.0044,['Charging Power Violation']
1386,3,charger_12_1,EV_4,34.80792736252962,-0.0044,['Charging Power Violation']
1386,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1387,1,charger_1_1,,,-0.024,['Discharge During Idle']
1387,2,charger_10_1,EV_3,34.29510968102755,-0.024,['Charging Power Violation']
1387,3,charger_12_1,EV_4,34.56512751745443,-0.024,['Charging Power Violation']
1387,4,charger_15_1,,,-0.024,['Discharge During Idle']
1388,1,charger_1_1,,,-0.024,['Discharge During Idle']
1388,2,charger_10_1,EV_3,33.90414476348678,-0.024,['Charging Power Violation']
1388,3,charger_12_1,EV_4,34.1725424928951,-0.024,['Charging Power Violation']
1388,4,charger_15_1,,,-0.024,['Discharge During Idle']
1389,1,charger_1_1,,,-0.024,['Discharge During Idle']
1389,2,charger_10_1,EV_3,33.515525635451255,-0.024,['Charging Power Violation']
1389,3,charger_12_1,EV_4,33.78231297848312,-0.024,['Charging Power Violation']
1389,4,charger_15_1,,,-0.024,['Discharge During Idle']
1390,1,charger_1_1,,,-0.024,['Discharge During Idle']
1390,2,charger_10_1,EV_3,33.12923822218394,-0.024,['Charging Power Violation']
1390,3,charger_12_1,EV_4,33.394424841157615,-0.024,['Charging Power Violation']
1390,4,charger_15_1,,,-0.024,['Discharge During Idle']
1391,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1391,2,charger_10_1,EV_3,32.745268533396235,0.034,[]
1391,3,charger_12_1,EV_4,33.008864032656064,0.034,[]
1391,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1392,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1392,2,charger_10_1,EV_3,32.76655450560456,0.034,[]
1392,3,charger_12_1,EV_4,33.028568431868834,0.034,[]
1392,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1393,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1393,2,charger_10_1,EV_3,32.78771276197964,0.05532,[]
1393,3,charger_12_1,EV_4,33.048154604686324,0.05532,[]
1393,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1394,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1394,2,charger_10_1,EV_3,32.94529088288334,0.05532,[]
1394,3,charger_12_1,EV_4,33.204170074533785,0.05532,[]
1394,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1395,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1395,2,charger_10_1,EV_3,33.10192353506162,0.05532,[]
1395,3,charger_12_1,EV_4,33.359249451562164,0.05532,[]
1395,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1396,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1396,2,charger_10_1,EV_3,33.257616391326835,0.05532,[]
1396,3,charger_12_1,EV_4,33.51339835232837,0.05532,[]
1396,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1397,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1397,2,charger_10_1,EV_3,33.412375090454454,0.05532,[]
1397,3,charger_12_1,EV_4,33.66662235968998,0.05532,[]
1397,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1398,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1398,2,charger_10_1,EV_3,33.56620523738731,0.05532,[]
1398,3,charger_12_1,EV_4,33.81892702300742,0.05532,[]
1398,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1399,1,charger_1_1,,,-0.02,['Discharge During Idle']
1399,2,charger_10_1,EV_3,33.719112403438565,-0.02,['Charging Power Violation']
1399,3,charger_12_1,EV_4,33.970317858344956,-0.02,['Charging Power Violation']
1399,4,charger_15_1,,,-0.02,['Discharge During Idle']
1400,1,charger_1_1,,,-0.02,['Discharge During Idle']
1400,2,charger_10_1,,,-0.02,['Discharge During Idle']
1400,3,charger_12_1,EV_4,33.61216740164938,-0.02,['Charging Power Violation']
1400,4,charger_15_1,,,-0.02,['Discharge During Idle']
1401,1,charger_1_1,,,-0.02,['Discharge During Idle']
1401,2,charger_10_1,,,-0.02,['Discharge During Idle']
1401,3,charger_12_1,,,-0.02,['Discharge During Idle']
1401,4,charger_15_1,,,-0.02,['Discharge During Idle']
1402,1,charger_1_1,,,-0.02,['Discharge During Idle']
1402,2,charger_10_1,,,-0.02,['Discharge During Idle']
1402,3,charger_12_1,,,-0.02,['Discharge During Idle']
1402,4,charger_15_1,,,-0.02,['Discharge During Idle']
1403,1,charger_1_1,,,-0.02,['Discharge During Idle']
1403,2,charger_10_1,,,-0.02,['Discharge During Idle']
1403,3,charger_12_1,,,-0.02,['Discharge During Idle']
1403,4,charger_15_1,,,-0.02,['Discharge During Idle']
1404,1,charger_1_1,,,-0.02,['Discharge During Idle']
1404,2,charger_10_1,,,-0.02,['Discharge During Idle']
1404,3,charger_12_1,,,-0.02,['Discharge During Idle']
1404,4,charger_15_1,,,-0.02,['Discharge During Idle']
1405,1,charger_1_1,,,-0.02,['Discharge During Idle']
1405,2,charger_10_1,,,-0.02,['Discharge During Idle']
1405,3,charger_12_1,,,-0.02,['Discharge During Idle']
1405,4,charger_15_1,,,-0.02,['Discharge During Idle']
1406,1,charger_1_1,,,-0.02,['Discharge During Idle']
1406,2,charger_10_1,,,-0.02,['Discharge During Idle']
1406,3,charger_12_1,,,-0.02,['Discharge During Idle']
1406,4,charger_15_1,,,-0.02,['Discharge During Idle']
1407,1,charger_1_1,,,-0.02,['Discharge During Idle']
1407,2,charger_10_1,,,-0.02,['Discharge During Idle']
1407,3,charger_12_1,,,-0.02,['Discharge During Idle']
1407,4,charger_15_1,,,-0.02,['Discharge During Idle']
1408,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1408,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1408,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1408,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1409,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1409,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1409,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1409,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1410,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1410,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1410,3,charger_12_1,EV_4,34.198296526712745,-0.0044,['Charging Power Violation']
1410,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1411,1,charger_1_1,,,-0.024,['Discharge During Idle']
1411,2,charger_10_1,EV_3,7.0592038145609095,-0.024,['Charging Power Violation']
1411,3,charger_12_1,EV_4,31.681572620894233,-0.024,['Charging Power Violation']
1411,4,charger_15_1,,,-0.024,['Discharge During Idle']
1412,1,charger_1_1,,,-0.024,['Discharge During Idle']
1412,2,charger_10_1,EV_3,7.660050132205336,-0.024,['Charging Power Violation']
1412,3,charger_12_1,EV_4,31.306288925714263,-0.024,['Charging Power Violation']
1412,4,charger_15_1,,,-0.024,['Discharge During Idle']
1413,1,charger_1_1,,,-0.024,['Discharge During Idle']
1413,2,charger_10_1,EV_3,7.447076097912407,-0.024,['Charging Power Violation']
1413,3,charger_12_1,EV_4,30.933256932705373,-0.024,['Charging Power Violation']
1413,4,charger_15_1,,,-0.024,['Discharge During Idle']
1414,1,charger_1_1,,,-0.024,['Discharge During Idle']
1414,2,charger_10_1,EV_3,7.4480993270572835,-0.024,['Charging Power Violation']
1414,3,charger_12_1,EV_4,30.562463131654535,-0.024,['Charging Power Violation']
1414,4,charger_15_1,,,-0.024,['Discharge During Idle']
1415,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1415,2,charger_10_1,EV_3,7.448230799306496,0.034,[]
1415,3,charger_12_1,EV_4,30.19389409341,0.034,[]
1415,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1416,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1416,2,charger_10_1,EV_3,7.621298997919364,0.034,[]
1416,3,charger_12_1,EV_4,30.23048831225825,0.034,[]
1416,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1417,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1417,2,charger_10_1,EV_3,7.793328787340555,0.05532,[]
1417,3,charger_12_1,EV_4,30.266862965793408,0.05532,[]
1417,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1418,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1418,2,charger_10_1,EV_3,8.10087321209209,0.05532,[]
1418,3,charger_12_1,EV_4,30.439566185474227,0.05532,[]
1418,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1419,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1419,2,charger_10_1,EV_3,8.406572370295116,0.05532,[]
1419,3,charger_12_1,EV_4,30.61123318583696,0.05532,[]
1419,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1420,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1420,2,charger_10_1,EV_3,8.710437333548924,0.05532,[]
1420,3,charger_12_1,EV_4,30.781870184197516,0.05532,[]
1420,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1421,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1421,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
1421,3,charger_12_1,EV_4,30.951483360567906,0.05532,[]
1421,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1422,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1422,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
1422,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
1422,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1423,1,charger_1_1,,,-0.02,['Discharge During Idle']
1423,2,charger_10_1,,,-0.02,['Discharge During Idle']
1423,3,charger_12_1,,,-0.02,['Discharge During Idle']
1423,4,charger_15_1,,,-0.02,['Discharge During Idle']
1424,1,charger_1_1,,,-0.02,['Discharge During Idle']
1424,2,charger_10_1,,,-0.02,['Discharge During Idle']
1424,3,charger_12_1,,,-0.02,['Discharge During Idle']
1424,4,charger_15_1,,,-0.02,['Discharge During Idle']
1425,1,charger_1_1,,,-0.02,['Discharge During Idle']
1425,2,charger_10_1,,,-0.02,['Discharge During Idle']
1425,3,charger_12_1,,,-0.02,['Discharge During Idle']
1425,4,charger_15_1,,,-0.02,['Discharge During Idle']
1426,1,charger_1_1,,,-0.02,['Discharge During Idle']
1426,2,charger_10_1,,,-0.02,['Discharge During Idle']
1426,3,charger_12_1,,,-0.02,['Discharge During Idle']
1426,4,charger_15_1,,,-0.02,['Discharge During Idle']
1427,1,charger_1_1,,,-0.02,['Discharge During Idle']
1427,2,charger_10_1,,,-0.02,['Discharge During Idle']
1427,3,charger_12_1,,,-0.02,['Discharge During Idle']
1427,4,charger_15_1,,,-0.02,['Discharge During Idle']
1428,1,charger_1_1,,,-0.02,['Discharge During Idle']
1428,2,charger_10_1,,,-0.02,['Discharge During Idle']
1428,3,charger_12_1,,,-0.02,['Discharge During Idle']
1428,4,charger_15_1,,,-0.02,['Discharge During Idle']
1429,1,charger_1_1,,,-0.02,['Discharge During Idle']
1429,2,charger_10_1,,,-0.02,['Discharge During Idle']
1429,3,charger_12_1,,,-0.02,['Discharge During Idle']
1429,4,charger_15_1,,,-0.02,['Discharge During Idle']
1430,1,charger_1_1,,,-0.02,['Discharge During Idle']
1430,2,charger_10_1,,,-0.02,['Discharge During Idle']
1430,3,charger_12_1,,,-0.02,['Discharge During Idle']
1430,4,charger_15_1,,,-0.02,['Discharge During Idle']
1431,1,charger_1_1,,,-0.02,['Discharge During Idle']
1431,2,charger_10_1,,,-0.02,['Discharge During Idle']
1431,3,charger_12_1,,,-0.02,['Discharge During Idle']
1431,4,charger_15_1,,,-0.02,['Discharge During Idle']
1432,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1432,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1432,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1432,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1433,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1433,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1433,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1433,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1434,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1434,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1434,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1434,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1435,1,charger_1_1,,,-0.024,['Discharge During Idle']
1435,2,charger_10_1,,,-0.024,['Discharge During Idle']
1435,3,charger_12_1,,,-0.024,['Discharge During Idle']
1435,4,charger_15_1,,,-0.024,['Discharge During Idle']
1436,1,charger_1_1,,,-0.024,['Discharge During Idle']
1436,2,charger_10_1,EV_3,17.99966391892943,-0.024,['Charging Power Violation']
1436,3,charger_12_1,,,-0.024,['Discharge During Idle']
1436,4,charger_15_1,,,-0.024,['Discharge During Idle']
1437,1,charger_1_1,,,-0.024,['Discharge During Idle']
1437,2,charger_10_1,EV_3,20.425027593600266,-0.024,['Charging Power Violation']
1437,3,charger_12_1,EV_4,30.84307598674107,-0.024,['Charging Power Violation']
1437,4,charger_15_1,,,-0.024,['Discharge During Idle']
1438,1,charger_1_1,,,-0.024,['Discharge During Idle']
1438,2,charger_10_1,EV_3,20.11728316858406,-0.024,['Charging Power Violation']
1438,3,charger_12_1,EV_4,31.76026083901516,-0.024,['Charging Power Violation']
1438,4,charger_15_1,,,-0.024,['Discharge During Idle']
1439,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1439,2,charger_10_1,EV_3,19.81138521011795,0.034,[]
1439,3,charger_12_1,EV_4,31.384505014526464,0.034,[]
1439,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1440,1,charger_1_1,,,0.034,['Charging with No EV Connected']
1440,2,charger_10_1,EV_3,19.91027448226595,0.034,[]
1440,3,charger_12_1,EV_4,31.413955567848014,0.034,[]
1440,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1441,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1441,2,charger_10_1,EV_3,20.008570418781066,0.05532,[]
1441,3,charger_12_1,EV_4,31.443229417849633,0.05532,[]
1441,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1442,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1442,2,charger_10_1,EV_3,20.242823393743954,0.05532,[]
1442,3,charger_12_1,EV_4,31.608874438818113,0.05532,[]
1442,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1443,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1443,2,charger_10_1,EV_3,20.47567085085707,0.05532,[]
1443,3,charger_12_1,EV_4,31.773525589660785,0.05532,[]
1443,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1444,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1444,2,charger_10_1,EV_3,20.70712122322751,0.05532,[]
1444,3,charger_12_1,EV_4,31.937188833598398,0.05532,[]
1444,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1445,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1445,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
1445,3,charger_12_1,EV_4,32.09987009807239,0.05532,[]
1445,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1446,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1446,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
1446,3,charger_12_1,,,0.05532,['Charging with No EV Connected']
1446,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
1447,1,charger_1_1,,,-0.02,['Discharge During Idle']
1447,2,charger_10_1,,,-0.02,['Discharge During Idle']
1447,3,charger_12_1,,,-0.02,['Discharge During Idle']
1447,4,charger_15_1,,,-0.02,['Discharge During Idle']
1448,1,charger_1_1,,,-0.02,['Discharge During Idle']
1448,2,charger_10_1,,,-0.02,['Discharge During Idle']
1448,3,charger_12_1,,,-0.02,['Discharge During Idle']
1448,4,charger_15_1,,,-0.02,['Discharge During Idle']
1449,1,charger_1_1,,,-0.02,['Discharge During Idle']
1449,2,charger_10_1,,,-0.02,['Discharge During Idle']
1449,3,charger_12_1,,,-0.02,['Discharge During Idle']
1449,4,charger_15_1,,,-0.02,['Discharge During Idle']
1450,1,charger_1_1,,,-0.02,['Discharge During Idle']
1450,2,charger_10_1,,,-0.02,['Discharge During Idle']
1450,3,charger_12_1,,,-0.02,['Discharge During Idle']
1450,4,charger_15_1,,,-0.02,['Discharge During Idle']
1451,1,charger_1_1,,,-0.02,['Discharge During Idle']
1451,2,charger_10_1,,,-0.02,['Discharge During Idle']
1451,3,charger_12_1,,,-0.02,['Discharge During Idle']
1451,4,charger_15_1,,,-0.02,['Discharge During Idle']
1452,1,charger_1_1,,,-0.02,['Discharge During Idle']
1452,2,charger_10_1,,,-0.02,['Discharge During Idle']
1452,3,charger_12_1,,,-0.02,['Discharge During Idle']
1452,4,charger_15_1,,,-0.02,['Discharge During Idle']
1453,1,charger_1_1,,,-0.02,['Discharge During Idle']
1453,2,charger_10_1,,,-0.02,['Discharge During Idle']
1453,3,charger_12_1,,,-0.02,['Discharge During Idle']
1453,4,charger_15_1,,,-0.02,['Discharge During Idle']
1454,1,charger_1_1,,,-0.02,['Discharge During Idle']
1454,2,charger_10_1,,,-0.02,['Discharge During Idle']
1454,3,charger_12_1,,,-0.02,['Discharge During Idle']
1454,4,charger_15_1,,,-0.02,['Discharge During Idle']
1455,1,charger_1_1,,,-0.02,['Discharge During Idle']
1455,2,charger_10_1,,,-0.02,['Discharge During Idle']
1455,3,charger_12_1,,,-0.02,['Discharge During Idle']
1455,4,charger_15_1,,,-0.02,['Discharge During Idle']
1456,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1456,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1456,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1456,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1457,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1457,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1457,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1457,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1458,1,charger_1_1,,,-0.0044,['Discharge During Idle']
1458,2,charger_10_1,,,-0.0044,['Discharge During Idle']
1458,3,charger_12_1,,,-0.0044,['Discharge During Idle']
1458,4,charger_15_1,,,-0.0044,['Discharge During Idle']
1459,1,charger_1_1,,,-0.024,['Discharge During Idle']
1459,2,charger_10_1,,,-0.024,['Discharge During Idle']
1459,3,charger_12_1,,,-0.024,['Discharge During Idle']
1459,4,charger_15_1,,,-0.024,['Discharge During Idle']
